names,klass,batch
image (920).JPG,Tomato___Target_Spot,batch_0007
image (952).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0007
image (3620).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0007
image (393).JPG,Tomato___Target_Spot,batch_0007
image (837).JPG,Soybean___healthy,batch_0007
image (939).JPG,Corn___Northern_Leaf_Blight,batch_0007
image (472).JPG,Grape___Esca_(Black_Measles),batch_0007
image (271).JPG,Blueberry___healthy,batch_0007
image (1381).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (5084).JPG,Soybean___healthy,batch_0007
image (1388).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (1150).JPG,Squash___Powdery_mildew,batch_0007
image (392).JPG,Apple___Black_rot,batch_0007
image (1910).JPG,Soybean___healthy,batch_0007
image (730).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0007
image (994).JPG,Strawberry___Leaf_scorch,batch_0007
image (3400).JPG,Soybean___healthy,batch_0007
image (600).JPG,Tomato___healthy,batch_0007
image (1689).JPG,Soybean___healthy,batch_0007
image (845).JPG,Tomato___Leaf_Mold,batch_0007
image (562).JPG,Blueberry___healthy,batch_0007
image (664).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0007
image (93).JPG,Potato___Early_blight,batch_0007
image (624).JPG,Tomato___Leaf_Mold,batch_0007
image (1530).JPG,Apple___healthy,batch_0007
image (358).JPG,Peach___healthy,batch_0007
image (588).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (396).JPG,Grape___Black_rot,batch_0007
image (986).JPG,Tomato___healthy,batch_0007
image (354).JPG,Tomato___Tomato_mosaic_virus,batch_0007
image (128).JPG,Blueberry___healthy,batch_0007
image (256).JPG,Tomato___healthy,batch_0007
image (473).JPG,"Pepper,_bell___healthy",batch_0007
image (1501).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0007
image (932).jpg,Corn___Northern_Leaf_Blight,batch_0007
image (519).JPG,Potato___Late_blight,batch_0007
image (1028).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0007
image (17).JPG,Corn___Common_rust,batch_0007
image (747).JPG,Cherry___healthy,batch_0007
image (401).JPG,Apple___Apple_scab,batch_0007
image (878).JPG,Tomato___Late_blight,batch_0007
image (1909).JPG,Tomato___Bacterial_spot,batch_0007
image (1071).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0007
image (2274).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0007
image (1222).JPG,Tomato___Late_blight,batch_0007
image (2813).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0007
image (571).jpg,Background_without_leaves,batch_0007
image (695).JPG,Potato___Late_blight,batch_0007
image (285).JPG,Peach___healthy,batch_0007
image (961).JPG,Corn___Northern_Leaf_Blight,batch_0007
image (4414).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0007
image (895).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (861).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0007
image (3664).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (3696).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0007
image (524).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0007
image (157).JPG,Apple___healthy,batch_0007
image (1046).JPG,Soybean___healthy,batch_0007
image (1654).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0007
image (552).JPG,Tomato___Leaf_Mold,batch_0007
image (372).jpg,Background_without_leaves,batch_0007
image (40).JPG,Potato___Late_blight,batch_0007
image (498).JPG,Potato___Early_blight,batch_0007
image (155).JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),batch_0007
image (1296).JPG,Peach___Bacterial_spot,batch_0007
image (19).JPG,Blueberry___healthy,batch_0007
image (514).JPG,Apple___healthy,batch_0007
image (3710).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (1101).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (428).JPG,"Pepper,_bell___healthy",batch_0007
image (1068).JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),batch_0007
image (942).JPG,Corn___Northern_Leaf_Blight,batch_0007
image (683).JPG,Tomato___Septoria_leaf_spot,batch_0007
image (367).JPG,Soybean___healthy,batch_0007
image (662).JPG,Potato___Late_blight,batch_0007
image (1204).JPG,"Pepper,_bell___healthy",batch_0007
image (607).JPG,Apple___Black_rot,batch_0007
image (4746).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (484).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0007
image (2098).JPG,Tomato___Bacterial_spot,batch_0007
image (3815).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (153).JPG,Apple___Black_rot,batch_0007
image (31).JPG,Strawberry___healthy,batch_0007
image (1536).JPG,Tomato___Septoria_leaf_spot,batch_0007
image (173).JPG,Apple___healthy,batch_0007
image (645).JPG,Potato___Late_blight,batch_0007
image (347).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0007
image (479).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0007
image (1009).JPG,Strawberry___Leaf_scorch,batch_0007
image (866).JPG,Grape___Black_rot,batch_0007
image (3904).JPG,Soybean___healthy,batch_0007
image (453).JPG,Strawberry___healthy,batch_0007
image (572).JPG,Tomato___Leaf_Mold,batch_0007
image (860).JPG,Tomato___Leaf_Mold,batch_0007
image (610).JPG,Tomato___healthy,batch_0007
image (1746).JPG,Peach___Bacterial_spot,batch_0007
image (341).JPG,"Pepper,_bell___healthy",batch_0007
image (972).JPG,Strawberry___Leaf_scorch,batch_0007
image (616).JPG,Tomato___Bacterial_spot,batch_0007
image (262).JPG,Cherry___healthy,batch_0007
image (428).JPG,Apple___healthy,batch_0007
image (2977).JPG,Soybean___healthy,batch_0007
image (6).JPG,Cherry___healthy,batch_0007
image (1332).JPG,Tomato___Bacterial_spot,batch_0007
image (15).jpg,Tomato___Late_blight,batch_0007
image (206).JPG,Tomato___Bacterial_spot,batch_0007
image (723).JPG,Peach___Bacterial_spot,batch_0007
image (664).JPG,Strawberry___Leaf_scorch,batch_0007
image (10).JPG,Tomato___Early_blight,batch_0007
image (1496).JPG,Tomato___healthy,batch_0007
image (3).JPG,Tomato___Early_blight,batch_0007
image (68).JPG,Apple___healthy,batch_0007
image (473).jpg,Background_without_leaves,batch_0007
image (189).JPG,"Pepper,_bell___Bacterial_spot",batch_0007
image (436).JPG,Cherry___healthy,batch_0007
image (279).JPG,"Pepper,_bell___Bacterial_spot",batch_0007
image (1743).JPG,Soybean___healthy,batch_0007
image (959).jpg,Background_without_leaves,batch_0007
image (704).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0007
image (56).JPG,"Pepper,_bell___healthy",batch_0007
image (2393).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (670).JPG,Cherry___healthy,batch_0007
image (1065).JPG,Tomato___Late_blight,batch_0007
image (528).JPG,Apple___Apple_scab,batch_0007
image (155).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0007
image (1208).jpg,Tomato___Late_blight,batch_0007
image (240).JPG,Apple___Cedar_apple_rust,batch_0007
image (1455).JPG,Tomato___Late_blight,batch_0007
image (1681).JPG,Soybean___healthy,batch_0007
image (3317).JPG,Soybean___healthy,batch_0007
image (28).JPG,Potato___Early_blight,batch_0007
image (993).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0007
image (879).JPG,"Pepper,_bell___healthy",batch_0007
image (874).JPG,Tomato___Leaf_Mold,batch_0007
image (443).JPG,Tomato___healthy,batch_0007
image (979).jpg,Corn___healthy,batch_0007
image (115).JPG,Potato___Early_blight,batch_0007
image (667).JPG,Grape___Esca_(Black_Measles),batch_0007
image (259).JPG,Potato___Late_blight,batch_0007
image (2177).JPG,Peach___Bacterial_spot,batch_0007
image (419).JPG,Tomato___Bacterial_spot,batch_0007
image (460).JPG,Corn___Common_rust,batch_0007
image (153).JPG,Cherry___Powdery_mildew,batch_0007
image (311).JPG,Blueberry___healthy,batch_0007
image (3676).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0007
image (699).jpg,Background_without_leaves,batch_0007
image (3623).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0007
image (4664).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (779).JPG,Soybean___healthy,batch_0007
image (125).JPG,Tomato___Bacterial_spot,batch_0007
image (790).JPG,Cherry___healthy,batch_0007
image (34).JPG,Apple___healthy,batch_0007
image (16).JPG,Tomato___Leaf_Mold,batch_0007
image (433).JPG,Corn___Northern_Leaf_Blight,batch_0007
image (522).JPG,Tomato___Septoria_leaf_spot,batch_0007
image (2969).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (723).JPG,Squash___Powdery_mildew,batch_0007
image (1149).JPG,Tomato___healthy,batch_0007
image (257).JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),batch_0007
image (493).JPG,Grape___Black_rot,batch_0007
image (167).jpg,Corn___Cercospora_leaf_spot Gray_leaf_spot,batch_0007
image (361).JPG,Soybean___healthy,batch_0007
image (4076).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0007
image (613).JPG,Potato___Early_blight,batch_0007
image (546).JPG,Strawberry___Leaf_scorch,batch_0007
image (20).JPG,Tomato___Tomato_mosaic_virus,batch_0007
image (219).JPG,Apple___Black_rot,batch_0007
image (1664).JPG,Peach___Bacterial_spot,batch_0007
image (1803).JPG,Soybean___healthy,batch_0007
image (925).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (2070).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0007
image (330).JPG,Tomato___Late_blight,batch_0007
image (493).JPG,Strawberry___Leaf_scorch,batch_0007
image (144).JPG,Apple___healthy,batch_0007
image (2074).JPG,Soybean___healthy,batch_0007
image (641).JPG,Grape___Black_rot,batch_0007
image (1142).JPG,Apple___healthy,batch_0007
image (1471).JPG,Tomato___Bacterial_spot,batch_0007
image (47).JPG,Potato___healthy,batch_0007
image (1842).JPG,Peach___Bacterial_spot,batch_0007
image (1220).JPG,Tomato___Late_blight,batch_0007
image (203).JPG,Grape___Esca_(Black_Measles),batch_0007
image (895).JPG,Tomato___Septoria_leaf_spot,batch_0007
image (1342).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (368).jpg,Corn___healthy,batch_0007
image (249).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (679).JPG,Peach___Bacterial_spot,batch_0007
image (389).JPG,"Pepper,_bell___healthy",batch_0007
image (315).JPG,Tomato___Leaf_Mold,batch_0007
image (4300).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (777).JPG,"Pepper,_bell___healthy",batch_0007
image (3558).JPG,Soybean___healthy,batch_0007
image (674).JPG,Tomato___healthy,batch_0007
image (58).jpg,Background_without_leaves,batch_0007
image (5088).JPG,Soybean___healthy,batch_0007
image (361).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (1767).JPG,Soybean___healthy,batch_0007
image (1188).JPG,Soybean___healthy,batch_0007
image (935).JPG,Strawberry___Leaf_scorch,batch_0007
image (1075).JPG,Squash___Powdery_mildew,batch_0007
image (92).JPG,Tomato___healthy,batch_0007
image (878).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0007
image (104).JPG,Grape___Esca_(Black_Measles),batch_0007
image (128).JPG,"Pepper,_bell___healthy",batch_0007
image (226).JPG,Soybean___healthy,batch_0007
image (4468).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (866).JPG,Corn___Common_rust,batch_0007
image (1692).JPG,Tomato___Septoria_leaf_spot,batch_0007
image (1148).JPG,Tomato___healthy,batch_0007
image (460).JPG,Apple___Black_rot,batch_0007
image (3139).JPG,Soybean___healthy,batch_0007
image (396).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (2701).JPG,Soybean___healthy,batch_0007
image (673).JPG,Tomato___Leaf_Mold,batch_0007
image (939).JPG,Tomato___Bacterial_spot,batch_0007
image (4181).JPG,Soybean___healthy,batch_0007
image (1733).JPG,Tomato___Late_blight,batch_0007
image (1267).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0007
image (360).JPG,Grape___Black_rot,batch_0007
image (944).JPG,Tomato___healthy,batch_0007
image (4785).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0007
image (1022).JPG,Grape___Black_rot,batch_0007
image (478).JPG,Peach___Bacterial_spot,batch_0007
image (131).JPG,Corn___Common_rust,batch_0007
image (725).JPG,Tomato___Leaf_Mold,batch_0007
image (962).JPG,Corn___Northern_Leaf_Blight,batch_0007
image (2985).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (1424).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0007
image (1983).JPG,Soybean___healthy,batch_0007
image (726).JPG,Tomato___Septoria_leaf_spot,batch_0007
image (388).jpg,Corn___healthy,batch_0007
image (199).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (911).JPG,"Pepper,_bell___Bacterial_spot",batch_0007
image (1688).JPG,Squash___Powdery_mildew,batch_0007
image (210).JPG,"Pepper,_bell___healthy",batch_0007
image (1802).JPG,Tomato___Late_blight,batch_0007
image (4931).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (1312).JPG,Tomato___Target_Spot,batch_0007
image (672).JPG,Strawberry___Leaf_scorch,batch_0007
image (843).JPG,Potato___Early_blight,batch_0007
image (424).JPG,Soybean___healthy,batch_0007
image (263).jpg,Background_without_leaves,batch_0007
image (98).JPG,Peach___healthy,batch_0007
image (106).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0007
image (1099).JPG,Grape___Black_rot,batch_0007
image (770).JPG,Soybean___healthy,batch_0007
image (658).JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),batch_0007
image (2958).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (524).JPG,Potato___Early_blight,batch_0007
image (189).JPG,Cherry___healthy,batch_0007
image (310).JPG,Peach___Bacterial_spot,batch_0007
image (129).jpg,Background_without_leaves,batch_0007
image (1172).JPG,Tomato___healthy,batch_0007
image (754).JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),batch_0007
image (345).JPG,"Pepper,_bell___healthy",batch_0007
image (279).JPG,Potato___Early_blight,batch_0007
image (667).JPG,Tomato___Late_blight,batch_0007
image (914).JPG,Tomato___Late_blight,batch_0007
image (783).JPG,Strawberry___Leaf_scorch,batch_0007
image (789).JPG,Tomato___Early_blight,batch_0007
image (599).JPG,Cherry___healthy,batch_0007
image (613).JPG,Grape___Black_rot,batch_0007
image (3395).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (2643).JPG,Soybean___healthy,batch_0007
image (985).JPG,Corn___Common_rust,batch_0007
image (612).JPG,Tomato___Target_Spot,batch_0007
image (85).JPG,Soybean___healthy,batch_0007
image (5049).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (2724).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0007
image (422).JPG,Blueberry___healthy,batch_0007
image (1258).jpg,Tomato___Late_blight,batch_0007
image (40).JPG,Corn___Common_rust,batch_0007
image (1677).JPG,Soybean___healthy,batch_0007
image (3990).JPG,Soybean___healthy,batch_0007
image (407).JPG,Tomato___Leaf_Mold,batch_0007
image (24).JPG,Strawberry___Leaf_scorch,batch_0007
image (904).JPG,Tomato___Septoria_leaf_spot,batch_0007
image (314).JPG,Strawberry___Leaf_scorch,batch_0007
image (3).JPG,Grape___Black_rot,batch_0007
image (221).JPG,Apple___Cedar_apple_rust,batch_0007
image (1035).jpg,Background_without_leaves,batch_0007
image (1805).JPG,Tomato___Bacterial_spot,batch_0007
image (1180).JPG,Squash___Powdery_mildew,batch_0007
image (762).JPG,"Pepper,_bell___Bacterial_spot",batch_0007
image (772).JPG,Apple___healthy,batch_0007
image (2011).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0007
image (599).JPG,"Pepper,_bell___Bacterial_spot",batch_0007
image (327).JPG,Apple___Black_rot,batch_0007
image (48).JPG,Tomato___Bacterial_spot,batch_0007
image (76).JPG,Cherry___Powdery_mildew,batch_0007
image (1006).JPG,Tomato___Late_blight,batch_0007
image (841).JPG,"Pepper,_bell___Bacterial_spot",batch_0007
image (326).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0007
image (1023).JPG,Soybean___healthy,batch_0007
image (548).JPG,Cherry___healthy,batch_0007
image (238).JPG,Grape___Esca_(Black_Measles),batch_0007
image (885).JPG,"Pepper,_bell___healthy",batch_0007
image (1721).JPG,Tomato___Bacterial_spot,batch_0007
image (1369).JPG,Tomato___healthy,batch_0007
image (4499).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (87).JPG,Blueberry___healthy,batch_0007
image (2707).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (485).JPG,Tomato___healthy,batch_0007
image (3726).JPG,Soybean___healthy,batch_0007
image (1012).jpg,Background_without_leaves,batch_0007
image (725).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0007
image (233).jpg,Corn___healthy,batch_0007
image (210).JPG,Apple___Cedar_apple_rust,batch_0007
image (472).JPG,"Pepper,_bell___healthy",batch_0007
image (2155).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (1730).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0007
image (621).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (466).JPG,Corn___Northern_Leaf_Blight,batch_0007
image (1286).JPG,Peach___Bacterial_spot,batch_0007
image (683).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0007
image (866).JPG,Squash___Powdery_mildew,batch_0007
image (268).JPG,Strawberry___healthy,batch_0007
image (86).JPG,Blueberry___healthy,batch_0007
image (1917).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (324).JPG,"Pepper,_bell___healthy",batch_0007
image (3792).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0007
image (838).JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),batch_0007
image (1474).JPG,Peach___Bacterial_spot,batch_0007
image (666).JPG,Tomato___Early_blight,batch_0007
image (1392).JPG,"Pepper,_bell___healthy",batch_0007
image (706).JPG,Tomato___Target_Spot,batch_0007
image (603).JPG,Grape___Black_rot,batch_0007
image (575).JPG,Tomato___Bacterial_spot,batch_0007
image (756).JPG,Tomato___Leaf_Mold,batch_0007
image (1245).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (371).JPG,Blueberry___healthy,batch_0007
image (1877).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (861).JPG,"Pepper,_bell___Bacterial_spot",batch_0007
image (484).JPG,Corn___Common_rust,batch_0007
image (1178).JPG,Corn___Common_rust,batch_0007
image (661).JPG,Tomato___Bacterial_spot,batch_0007
image (216).JPG,Soybean___healthy,batch_0007
image (615).JPG,Tomato___Leaf_Mold,batch_0007
image (203).JPG,Apple___Cedar_apple_rust,batch_0007
image (42).JPG,Tomato___Late_blight,batch_0007
image (168).JPG,Raspberry___healthy,batch_0007
image (889).JPG,Corn___Common_rust,batch_0007
image (825).JPG,Tomato___Target_Spot,batch_0007
image (1008).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (2332).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0007
image (251).JPG,"Pepper,_bell___healthy",batch_0007
image (1958).JPG,Peach___Bacterial_spot,batch_0007
image (266).JPG,Raspberry___healthy,batch_0007
image (257).JPG,Tomato___Leaf_Mold,batch_0007
image (7).JPG,Peach___healthy,batch_0007
image (140).JPG,Corn___Northern_Leaf_Blight,batch_0007
image (1625).JPG,Squash___Powdery_mildew,batch_0007
image (647).JPG,Corn___Northern_Leaf_Blight,batch_0007
image (791).JPG,Tomato___Bacterial_spot,batch_0007
image (714).JPG,Tomato___Late_blight,batch_0007
image (140).JPG,Strawberry___Leaf_scorch,batch_0007
image (1157).JPG,Grape___Esca_(Black_Measles),batch_0007
image (897).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0007
image (306).JPG,Apple___healthy,batch_0007
image (142).JPG,Peach___Bacterial_spot,batch_0007
image (4840).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (1019).JPG,Tomato___Late_blight,batch_0007
image (1596).JPG,Soybean___healthy,batch_0007
image (409).JPG,Blueberry___healthy,batch_0007
image (2924).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0007
image (1623).JPG,Soybean___healthy,batch_0007
image (859).JPG,Blueberry___healthy,batch_0007
image (490).JPG,Tomato___Leaf_Mold,batch_0007
image (927).JPG,Tomato___healthy,batch_0007
image (4300).JPG,Soybean___healthy,batch_0007
image (242).JPG,Apple___Black_rot,batch_0007
image (3205).JPG,Soybean___healthy,batch_0007
