,image_path,pred,label,identifier
7268,Tomato___Target_Spot/image (520).JPG,33,35,regular
7269,Tomato___Target_Spot/image (520)_marked.JPG,35,35,seg_wb
7270,Tomato___Target_Spot/image (525).JPG,35,35,regular
7271,Tomato___Target_Spot/image (525)_marked.JPG,25,35,seg_wb
7272,Tomato___Target_Spot/image (53).JPG,35,35,regular
7273,Tomato___Target_Spot/image (53)_marked.JPG,38,35,seg_wb
7274,Tomato___Target_Spot/image (530).JPG,35,35,regular
7275,Tomato___Target_Spot/image (530)_marked.JPG,38,35,seg_wb
7276,Tomato___Target_Spot/image (534).JPG,38,35,regular
7277,Tomato___Target_Spot/image (534)_marked.JPG,35,35,seg_wb
7278,Tomato___Target_Spot/image (544).JPG,35,35,regular
7279,Tomato___Target_Spot/image (544)_marked.JPG,31,35,seg_wb
7280,Tomato___Target_Spot/image (545).JPG,35,35,regular
7281,Tomato___Target_Spot/image (545)_marked.JPG,23,35,seg_wb
7282,Tomato___Target_Spot/image (550).JPG,35,35,regular
7283,Tomato___Target_Spot/image (550)_marked.JPG,38,35,seg_wb
7284,Tomato___Target_Spot/image (553).JPG,35,35,regular
7285,Tomato___Target_Spot/image (553)_marked.JPG,38,35,seg_wb
7286,Tomato___Target_Spot/image (562).JPG,35,35,regular
7287,Tomato___Target_Spot/image (562)_marked.JPG,34,35,seg_wb
7288,Tomato___Target_Spot/image (565).JPG,34,35,regular
7289,Tomato___Target_Spot/image (565)_marked.JPG,35,35,seg_wb
7290,Tomato___Target_Spot/image (566).JPG,35,35,regular
7291,Tomato___Target_Spot/image (566)_marked.JPG,38,35,seg_wb
7292,Tomato___Target_Spot/image (569).JPG,35,35,regular
7293,Tomato___Target_Spot/image (569)_marked.JPG,34,35,seg_wb
7294,Tomato___Target_Spot/image (572).JPG,33,35,regular
7295,Tomato___Target_Spot/image (572)_marked.JPG,35,35,seg_wb
7296,Tomato___Target_Spot/image (573).JPG,34,35,regular
7297,Tomato___Target_Spot/image (573)_marked.JPG,35,35,seg_wb
7298,Tomato___Target_Spot/image (575).JPG,35,35,regular
7299,Tomato___Target_Spot/image (575)_marked.JPG,38,35,seg_wb
7300,Tomato___Target_Spot/image (579).JPG,35,35,regular
7301,Tomato___Target_Spot/image (579)_marked.JPG,34,35,seg_wb
7302,Tomato___Target_Spot/image (584).JPG,35,35,regular
7303,Tomato___Target_Spot/image (584)_marked.JPG,34,35,seg_wb
7304,Tomato___Target_Spot/image (590).JPG,35,35,regular
7305,Tomato___Target_Spot/image (590)_marked.JPG,34,35,seg_wb
7306,Tomato___Target_Spot/image (598).JPG,35,35,regular
7307,Tomato___Target_Spot/image (598)_marked.JPG,3,35,seg_wb
7308,Tomato___Target_Spot/image (606).JPG,33,35,regular
7309,Tomato___Target_Spot/image (606)_marked.JPG,35,35,seg_wb
7310,Tomato___Target_Spot/image (609).JPG,35,35,regular
7311,Tomato___Target_Spot/image (609)_marked.JPG,34,35,seg_wb
7312,Tomato___Target_Spot/image (61).JPG,35,35,regular
7313,Tomato___Target_Spot/image (61)_marked.JPG,34,35,seg_wb
7314,Tomato___Target_Spot/image (611).JPG,35,35,regular
7315,Tomato___Target_Spot/image (611)_marked.JPG,29,35,seg_wb
7316,Tomato___Target_Spot/image (621).JPG,35,35,regular
7317,Tomato___Target_Spot/image (621)_marked.JPG,34,35,seg_wb
7318,Tomato___Target_Spot/image (624).JPG,35,35,regular
7319,Tomato___Target_Spot/image (624)_marked.JPG,38,35,seg_wb
7320,Tomato___Target_Spot/image (629).JPG,35,35,regular
7321,Tomato___Target_Spot/image (629)_marked.JPG,34,35,seg_wb
7322,Tomato___Target_Spot/image (63).JPG,38,35,regular
7323,Tomato___Target_Spot/image (63)_marked.JPG,35,35,seg_wb
7324,Tomato___Target_Spot/image (632).JPG,38,35,regular
7325,Tomato___Target_Spot/image (632)_marked.JPG,35,35,seg_wb
7326,Tomato___Target_Spot/image (634).JPG,35,35,regular
7327,Tomato___Target_Spot/image (634)_marked.JPG,34,35,seg_wb
7328,Tomato___Target_Spot/image (64).JPG,35,35,regular
7329,Tomato___Target_Spot/image (64)_marked.JPG,34,35,seg_wb
7330,Tomato___Target_Spot/image (642).JPG,33,35,regular
7331,Tomato___Target_Spot/image (642)_marked.JPG,35,35,seg_wb
7332,Tomato___Target_Spot/image (644).JPG,35,35,regular
7333,Tomato___Target_Spot/image (644)_marked.JPG,34,35,seg_wb
7334,Tomato___Target_Spot/image (648).JPG,29,35,regular
7335,Tomato___Target_Spot/image (648)_marked.JPG,35,35,seg_wb
7336,Tomato___Target_Spot/image (658).JPG,35,35,regular
7337,Tomato___Target_Spot/image (658)_marked.JPG,34,35,seg_wb
7338,Tomato___Target_Spot/image (66).JPG,35,35,regular
7339,Tomato___Target_Spot/image (66)_marked.JPG,34,35,seg_wb
7340,Tomato___Target_Spot/image (661).JPG,29,35,regular
7341,Tomato___Target_Spot/image (661)_marked.JPG,35,35,seg_wb
7342,Tomato___Target_Spot/image (662).JPG,35,35,regular
7343,Tomato___Target_Spot/image (662)_marked.JPG,38,35,seg_wb
7344,Tomato___Target_Spot/image (664).JPG,35,35,regular
7345,Tomato___Target_Spot/image (664)_marked.JPG,34,35,seg_wb
7346,Tomato___Target_Spot/image (665).JPG,35,35,regular
7347,Tomato___Target_Spot/image (665)_marked.JPG,3,35,seg_wb
7348,Tomato___Target_Spot/image (669).JPG,35,35,regular
7349,Tomato___Target_Spot/image (669)_marked.JPG,34,35,seg_wb
7350,Tomato___Target_Spot/image (671).JPG,35,35,regular
7351,Tomato___Target_Spot/image (671)_marked.JPG,29,35,seg_wb
7352,Tomato___Target_Spot/image (684).JPG,35,35,regular
7353,Tomato___Target_Spot/image (684)_marked.JPG,38,35,seg_wb
7354,Tomato___Target_Spot/image (686).JPG,29,35,regular
7355,Tomato___Target_Spot/image (686)_marked.JPG,35,35,seg_wb
7356,Tomato___Target_Spot/image (688).JPG,35,35,regular
7357,Tomato___Target_Spot/image (688)_marked.JPG,34,35,seg_wb
7358,Tomato___Target_Spot/image (689).JPG,35,35,regular
7359,Tomato___Target_Spot/image (689)_marked.JPG,34,35,seg_wb
7360,Tomato___Target_Spot/image (69).JPG,35,35,regular
7361,Tomato___Target_Spot/image (69)_marked.JPG,34,35,seg_wb
7362,Tomato___Target_Spot/image (694).JPG,35,35,regular
7363,Tomato___Target_Spot/image (694)_marked.JPG,33,35,seg_wb
7364,Tomato___Target_Spot/image (696).JPG,34,35,regular
7365,Tomato___Target_Spot/image (696)_marked.JPG,35,35,seg_wb
7366,Tomato___Target_Spot/image (70).JPG,35,35,regular
7367,Tomato___Target_Spot/image (70)_marked.JPG,34,35,seg_wb
7368,Tomato___Target_Spot/image (705).JPG,35,35,regular
7369,Tomato___Target_Spot/image (705)_marked.JPG,38,35,seg_wb
7370,Tomato___Target_Spot/image (706).JPG,35,35,regular
7371,Tomato___Target_Spot/image (706)_marked.JPG,34,35,seg_wb
7372,Tomato___Target_Spot/image (71).JPG,35,35,regular
7373,Tomato___Target_Spot/image (71)_marked.JPG,34,35,seg_wb
7374,Tomato___Target_Spot/image (710).JPG,35,35,regular
7375,Tomato___Target_Spot/image (710)_marked.JPG,34,35,seg_wb
7376,Tomato___Target_Spot/image (716).JPG,35,35,regular
7377,Tomato___Target_Spot/image (716)_marked.JPG,34,35,seg_wb
7378,Tomato___Target_Spot/image (721).JPG,37,35,regular
7379,Tomato___Target_Spot/image (721)_marked.JPG,35,35,seg_wb
7380,Tomato___Target_Spot/image (726).JPG,35,35,regular
7381,Tomato___Target_Spot/image (726)_marked.JPG,34,35,seg_wb
7382,Tomato___Target_Spot/image (729).JPG,35,35,regular
7383,Tomato___Target_Spot/image (729)_marked.JPG,34,35,seg_wb
7384,Tomato___Target_Spot/image (730).JPG,35,35,regular
7385,Tomato___Target_Spot/image (730)_marked.JPG,38,35,seg_wb
7386,Tomato___Target_Spot/image (736).JPG,35,35,regular
7387,Tomato___Target_Spot/image (736)_marked.JPG,34,35,seg_wb
7388,Tomato___Target_Spot/image (737).JPG,35,35,regular
7389,Tomato___Target_Spot/image (737)_marked.JPG,34,35,seg_wb
7390,Tomato___Target_Spot/image (74).JPG,35,35,regular
7391,Tomato___Target_Spot/image (74)_marked.JPG,34,35,seg_wb
7392,Tomato___Target_Spot/image (740).JPG,35,35,regular
7393,Tomato___Target_Spot/image (740)_marked.JPG,38,35,seg_wb
7394,Tomato___Target_Spot/image (745).JPG,35,35,regular
7395,Tomato___Target_Spot/image (745)_marked.JPG,34,35,seg_wb
7396,Tomato___Target_Spot/image (747).JPG,35,35,regular
7397,Tomato___Target_Spot/image (747)_marked.JPG,34,35,seg_wb
7398,Tomato___Target_Spot/image (750).JPG,35,35,regular
7399,Tomato___Target_Spot/image (750)_marked.JPG,34,35,seg_wb
7400,Tomato___Target_Spot/image (760).JPG,34,35,regular
7401,Tomato___Target_Spot/image (760)_marked.JPG,35,35,seg_wb
7402,Tomato___Target_Spot/image (764).JPG,34,35,regular
7403,Tomato___Target_Spot/image (764)_marked.JPG,38,35,seg_wb
7404,Tomato___Target_Spot/image (766).JPG,35,35,regular
7405,Tomato___Target_Spot/image (766)_marked.JPG,34,35,seg_wb
7406,Tomato___Target_Spot/image (77).JPG,35,35,regular
7407,Tomato___Target_Spot/image (77)_marked.JPG,38,35,seg_wb
7408,Tomato___Target_Spot/image (772).JPG,35,35,regular
7409,Tomato___Target_Spot/image (772)_marked.JPG,30,35,seg_wb
7410,Tomato___Target_Spot/image (776).JPG,35,35,regular
7411,Tomato___Target_Spot/image (776)_marked.JPG,33,35,seg_wb
7412,Tomato___Target_Spot/image (787).JPG,35,35,regular
7413,Tomato___Target_Spot/image (787)_marked.JPG,34,35,seg_wb
7414,Tomato___Target_Spot/image (788).JPG,35,35,regular
7415,Tomato___Target_Spot/image (788)_marked.JPG,38,35,seg_wb
7416,Tomato___Target_Spot/image (79).JPG,35,35,regular
7417,Tomato___Target_Spot/image (79)_marked.JPG,38,35,seg_wb
7418,Tomato___Target_Spot/image (792).JPG,33,35,regular
7419,Tomato___Target_Spot/image (792)_marked.JPG,20,35,seg_wb
7420,Tomato___Target_Spot/image (801).JPG,35,35,regular
7421,Tomato___Target_Spot/image (801)_marked.JPG,38,35,seg_wb
7422,Tomato___Target_Spot/image (805).JPG,38,35,regular
7423,Tomato___Target_Spot/image (805)_marked.JPG,35,35,seg_wb
7424,Tomato___Target_Spot/image (811).JPG,36,35,regular
7425,Tomato___Target_Spot/image (811)_marked.JPG,34,35,seg_wb
7426,Tomato___Target_Spot/image (819).JPG,35,35,regular
7427,Tomato___Target_Spot/image (819)_marked.JPG,34,35,seg_wb
7428,Tomato___Target_Spot/image (820).JPG,35,35,regular
7429,Tomato___Target_Spot/image (820)_marked.JPG,34,35,seg_wb
7430,Tomato___Target_Spot/image (822).JPG,35,35,regular
7431,Tomato___Target_Spot/image (822)_marked.JPG,34,35,seg_wb
7432,Tomato___Target_Spot/image (827).JPG,35,35,regular
7433,Tomato___Target_Spot/image (827)_marked.JPG,34,35,seg_wb
7434,Tomato___Target_Spot/image (834).JPG,35,35,regular
7435,Tomato___Target_Spot/image (834)_marked.JPG,34,35,seg_wb
7436,Tomato___Target_Spot/image (836).JPG,35,35,regular
7437,Tomato___Target_Spot/image (836)_marked.JPG,34,35,seg_wb
7438,Tomato___Target_Spot/image (838).JPG,5,35,regular
7439,Tomato___Target_Spot/image (838)_marked.JPG,35,35,seg_wb
7440,Tomato___Target_Spot/image (840).JPG,35,35,regular
7441,Tomato___Target_Spot/image (840)_marked.JPG,29,35,seg_wb
7442,Tomato___Target_Spot/image (848).JPG,35,35,regular
7443,Tomato___Target_Spot/image (848)_marked.JPG,34,35,seg_wb
7444,Tomato___Target_Spot/image (850).JPG,17,35,regular
7445,Tomato___Target_Spot/image (850)_marked.JPG,35,35,seg_wb
7446,Tomato___Target_Spot/image (853).JPG,35,35,regular
7447,Tomato___Target_Spot/image (853)_marked.JPG,19,35,seg_wb
7448,Tomato___Target_Spot/image (856).JPG,35,35,regular
7449,Tomato___Target_Spot/image (856)_marked.JPG,34,35,seg_wb
7450,Tomato___Target_Spot/image (859).JPG,33,35,regular
7451,Tomato___Target_Spot/image (859)_marked.JPG,35,35,seg_wb
7452,Tomato___Target_Spot/image (86).JPG,35,35,regular
7453,Tomato___Target_Spot/image (86)_marked.JPG,34,35,seg_wb
7454,Tomato___Target_Spot/image (860).JPG,35,35,regular
7455,Tomato___Target_Spot/image (860)_marked.JPG,34,35,seg_wb
7456,Tomato___Target_Spot/image (862).JPG,34,35,regular
7457,Tomato___Target_Spot/image (862)_marked.JPG,35,35,seg_wb
7458,Tomato___Target_Spot/image (863).JPG,35,35,regular
7459,Tomato___Target_Spot/image (863)_marked.JPG,25,35,seg_wb
7460,Tomato___Target_Spot/image (865).JPG,35,35,regular
7461,Tomato___Target_Spot/image (865)_marked.JPG,38,35,seg_wb
7462,Tomato___Target_Spot/image (869).JPG,36,35,regular
7463,Tomato___Target_Spot/image (869)_marked.JPG,35,35,seg_wb
7464,Tomato___Target_Spot/image (87).JPG,35,35,regular
7465,Tomato___Target_Spot/image (87)_marked.JPG,34,35,seg_wb
7466,Tomato___Target_Spot/image (876).JPG,35,35,regular
7467,Tomato___Target_Spot/image (876)_marked.JPG,34,35,seg_wb
7468,Tomato___Target_Spot/image (881).JPG,35,35,regular
7469,Tomato___Target_Spot/image (881)_marked.JPG,34,35,seg_wb
7470,Tomato___Target_Spot/image (883).JPG,35,35,regular
7471,Tomato___Target_Spot/image (883)_marked.JPG,34,35,seg_wb
7472,Tomato___Target_Spot/image (89).JPG,17,35,regular
7473,Tomato___Target_Spot/image (89)_marked.JPG,35,35,seg_wb
7474,Tomato___Target_Spot/image (897).JPG,35,35,regular
7475,Tomato___Target_Spot/image (897)_marked.JPG,34,35,seg_wb
7476,Tomato___Target_Spot/image (898).JPG,35,35,regular
7477,Tomato___Target_Spot/image (898)_marked.JPG,38,35,seg_wb
7478,Tomato___Target_Spot/image (9).JPG,35,35,regular
7479,Tomato___Target_Spot/image (9)_marked.JPG,38,35,seg_wb
7480,Tomato___Target_Spot/image (901).JPG,35,35,regular
7481,Tomato___Target_Spot/image (901)_marked.JPG,34,35,seg_wb
7482,Tomato___Target_Spot/image (902).JPG,35,35,regular
7483,Tomato___Target_Spot/image (902)_marked.JPG,34,35,seg_wb
7484,Tomato___Target_Spot/image (903).JPG,35,35,regular
7485,Tomato___Target_Spot/image (903)_marked.JPG,38,35,seg_wb
7486,Tomato___Target_Spot/image (907).JPG,35,35,regular
7487,Tomato___Target_Spot/image (907)_marked.JPG,30,35,seg_wb
7488,Tomato___Target_Spot/image (91).JPG,35,35,regular
7489,Tomato___Target_Spot/image (91)_marked.JPG,3,35,seg_wb
7490,Tomato___Target_Spot/image (910).JPG,35,35,regular
7491,Tomato___Target_Spot/image (910)_marked.JPG,34,35,seg_wb
7492,Tomato___Target_Spot/image (913).JPG,35,35,regular
7493,Tomato___Target_Spot/image (913)_marked.JPG,34,35,seg_wb
7494,Tomato___Target_Spot/image (920).JPG,35,35,regular
7495,Tomato___Target_Spot/image (920)_marked.JPG,34,35,seg_wb
7496,Tomato___Target_Spot/image (921).JPG,35,35,regular
7497,Tomato___Target_Spot/image (921)_marked.JPG,38,35,seg_wb
7498,Tomato___Target_Spot/image (922).JPG,35,35,regular
7499,Tomato___Target_Spot/image (922)_marked.JPG,34,35,seg_wb
7500,Tomato___Target_Spot/image (925).JPG,35,35,regular
7501,Tomato___Target_Spot/image (925)_marked.JPG,34,35,seg_wb
7502,Tomato___Target_Spot/image (927).JPG,35,35,regular
7503,Tomato___Target_Spot/image (927)_marked.JPG,36,35,seg_wb
7504,Tomato___Target_Spot/image (93).JPG,35,35,regular
7505,Tomato___Target_Spot/image (93)_marked.JPG,34,35,seg_wb
7506,Tomato___Target_Spot/image (930).JPG,35,35,regular
7507,Tomato___Target_Spot/image (930)_marked.JPG,34,35,seg_wb
7508,Tomato___Target_Spot/image (934).JPG,35,35,regular
7509,Tomato___Target_Spot/image (934)_marked.JPG,34,35,seg_wb
7510,Tomato___Target_Spot/image (936).JPG,35,35,regular
7511,Tomato___Target_Spot/image (936)_marked.JPG,34,35,seg_wb
7512,Tomato___Target_Spot/image (939).JPG,29,35,regular
7513,Tomato___Target_Spot/image (939)_marked.JPG,35,35,seg_wb
7514,Tomato___Target_Spot/image (948).JPG,35,35,regular
7515,Tomato___Target_Spot/image (948)_marked.JPG,31,35,seg_wb
7516,Tomato___Target_Spot/image (95).JPG,35,35,regular
7517,Tomato___Target_Spot/image (95)_marked.JPG,34,35,seg_wb
7518,Tomato___Target_Spot/image (957).JPG,35,35,regular
7519,Tomato___Target_Spot/image (957)_marked.JPG,34,35,seg_wb
7520,Tomato___Target_Spot/image (959).JPG,35,35,regular
7521,Tomato___Target_Spot/image (959)_marked.JPG,38,35,seg_wb
7522,Tomato___Target_Spot/image (963).JPG,35,35,regular
7523,Tomato___Target_Spot/image (963)_marked.JPG,34,35,seg_wb
7524,Tomato___Target_Spot/image (966).JPG,35,35,regular
7525,Tomato___Target_Spot/image (966)_marked.JPG,17,35,seg_wb
7526,Tomato___Target_Spot/image (974).JPG,35,35,regular
7527,Tomato___Target_Spot/image (974)_marked.JPG,34,35,seg_wb
7528,Tomato___Target_Spot/image (975).JPG,35,35,regular
7529,Tomato___Target_Spot/image (975)_marked.JPG,38,35,seg_wb
7530,Tomato___Target_Spot/image (981).JPG,35,35,regular
7531,Tomato___Target_Spot/image (981)_marked.JPG,34,35,seg_wb
7532,Tomato___Target_Spot/image (995).JPG,35,35,regular
7533,Tomato___Target_Spot/image (995)_marked.JPG,34,35,seg_wb
7534,Tomato___Target_Spot/image (999).JPG,35,35,regular
7535,Tomato___Target_Spot/image (999)_marked.JPG,38,35,seg_wb
7536,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1009).JPG,36,36,regular
7537,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1009)_marked.JPG,4,36,seg_wb
7538,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1061).JPG,36,36,regular
7539,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1061)_marked.JPG,29,36,seg_wb
7540,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1064).JPG,36,36,regular
7541,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1064)_marked.JPG,4,36,seg_wb
7542,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1076).JPG,36,36,regular
7543,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1076)_marked.JPG,34,36,seg_wb
7544,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1173).JPG,36,36,regular
7545,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1173)_marked.JPG,16,36,seg_wb
7546,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1196).JPG,29,36,regular
7547,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1196)_marked.JPG,36,36,seg_wb
7548,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1222).JPG,36,36,regular
7549,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1222)_marked.JPG,29,36,seg_wb
7550,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1251).JPG,34,36,regular
7551,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1251)_marked.JPG,36,36,seg_wb
7552,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1308).JPG,36,36,regular
7553,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1308)_marked.JPG,16,36,seg_wb
7554,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1348).JPG,16,36,regular
7555,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1348)_marked.JPG,36,36,seg_wb
7556,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1395).JPG,16,36,regular
7557,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1395)_marked.JPG,29,36,seg_wb
7558,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1397).JPG,5,36,regular
7559,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1397)_marked.JPG,22,36,seg_wb
7560,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1430).JPG,16,36,regular
7561,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1430)_marked.JPG,36,36,seg_wb
7562,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1432).JPG,36,36,regular
7563,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1432)_marked.JPG,34,36,seg_wb
7564,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1475).JPG,11,36,regular
7565,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1475)_marked.JPG,36,36,seg_wb
7566,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1536).JPG,36,36,regular
7567,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1536)_marked.JPG,37,36,seg_wb
7568,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1537).JPG,34,36,regular
7569,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1537)_marked.JPG,36,36,seg_wb
7570,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1726).JPG,29,36,regular
7571,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1726)_marked.JPG,36,36,seg_wb
7572,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1821).JPG,29,36,regular
7573,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1821)_marked.JPG,36,36,seg_wb
7574,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1836).JPG,36,36,regular
7575,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1836)_marked.JPG,29,36,seg_wb
7576,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1856).JPG,31,36,regular
7577,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1856)_marked.JPG,36,36,seg_wb
7578,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1872).JPG,34,36,regular
7579,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1872)_marked.JPG,36,36,seg_wb
7580,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1877).JPG,36,36,regular
7581,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1877)_marked.JPG,16,36,seg_wb
7582,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1927).JPG,36,36,regular
7583,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (1927)_marked.JPG,31,36,seg_wb
7584,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (2142).JPG,36,36,regular
7585,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (2142)_marked.JPG,29,36,seg_wb
7586,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (2145).JPG,36,36,regular
7587,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (2145)_marked.JPG,31,36,seg_wb
7588,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (2227).JPG,16,36,regular
7589,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (2227)_marked.JPG,36,36,seg_wb
7590,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (2265).JPG,29,36,regular
7591,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (2265)_marked.JPG,36,36,seg_wb
7592,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (2295).JPG,33,36,regular
7593,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (2295)_marked.JPG,36,36,seg_wb
7594,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (2315).JPG,16,36,regular
7595,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (2315)_marked.JPG,36,36,seg_wb
7596,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (2326).JPG,36,36,regular
7597,Tomato___Tomato_Yellow_Leaf_Curl_Virus/image (2326)_marked.JPG,4,36,seg_wb
